Name,Number,Name,Red,Green,Blue,LValue,AValue,BValue,Reflectance400,Reflectance410,Reflectance420,Reflectance430,Reflectance440,Reflectance450,Reflectance460,Reflectance470,Reflectance480,Reflectance490,Reflectance500,Reflectance510,Reflectance520,Reflectance530,Reflectance540,Reflectance550,Reflectance560,Reflectance570,Reflectance580,Reflectance590,Reflectance600,Reflectance610,Reflectance620,Reflectance630,Reflectance640,Reflectance650,Reflectance660,Reflectance670,Reflectance680,Reflectance690,Reflectance700
VOC 2014,PPG1051-3,STRAWBERRY MOUSSE,230,179,179,77.39371548,18.85939815,6.24672670,0.336397000000000,0.455704000000000,0.475194000000000,0.476562000000000,0.472347000000000,0.468091000000000,0.462741000000000,0.457610000000000,0.449777000000000,0.443823000000000,0.439190000000000,0.430941000000000,0.425366000000000,0.426881000000000,0.429109000000000,0.435095000000000,0.450029000000000,0.511980000000000,0.601166000000000,0.675772000000000,0.720159000000000,0.743686000000000,0.753642000000000,0.761445000000000,0.768900000000000,0.776164000000000,0.782243000000000,0.786754000000000,0.791170000000000,0.791050000000000,0.785590000000000
VOC 2014,PPG1051-4,PINK CLAY POT,213,146,148,67.13853406,25.78415871,8.74273611,0.263196000000000,0.315242000000000,0.318902000000000,0.317239000000000,0.312731000000000,0.307778000000000,0.302586000000000,0.297342000000000,0.289536000000000,0.284031000000000,0.279067000000000,0.271456000000000,0.266484000000000,0.266827000000000,0.268788000000000,0.271235000000000,0.287005000000000,0.347505000000000,0.441883000000000,0.528850000000000,0.586805000000000,0.620742000000000,0.635308000000000,0.645214000000000,0.652217000000000,0.660229000000000,0.668664000000000,0.676226000000000,0.685831000000000,0.686576000000000,0.687713000000000
VOC 2014,PPG1051-5,CRANBERRY,190,115,118,56.55125283,30.22850351,10.21513465,0.186606000000000,0.204734000000000,0.205253000000000,0.201078000000000,0.196557000000000,0.191440000000000,0.186202000000000,0.181360000000000,0.174581000000000,0.170188000000000,0.165560000000000,0.159425000000000,0.155203000000000,0.155316000000000,0.156558000000000,0.157470000000000,0.168742000000000,0.215778000000000,0.300860000000000,0.386493000000000,0.445471000000000,0.480291000000000,0.494936000000000,0.503745000000000,0.509372000000000,0.516107000000000,0.523103000000000,0.529315000000000,0.537432000000000,0.537666000000000,0.539246000000000
VOC 2014,PPG1051-6,GRENADINE,167,85,94,46.38263625,34.71909684,10.04948986,0.130613000000000,0.135330000000000,0.133902000000000,0.129283000000000,0.124187000000000,0.117838000000000,0.111428000000000,0.105295000000000,0.098469000000000,0.094333000000000,0.090400000000000,0.085407000000000,0.082778000000000,0.082170000000000,0.082530000000000,0.083163000000000,0.087618000000000,0.116537000000000,0.183815000000000,0.269671000000000,0.333322000000000,0.368577000000000,0.382057000000000,0.388621000000000,0.391947000000000,0.395248000000000,0.397552000000000,0.398304000000000,0.399318000000000,0.396049000000000,0.391674000000000
VOC 2014,PPG1051-7,APPLE-A-DAY,139,64,69,37.09767730,32.60775667,11.74983073,0.077581000000000,0.077761000000000,0.075105000000000,0.071107000000000,0.067451000000000,0.063233000000000,0.059785000000000,0.057494000000000,0.055100000000000,0.053578000000000,0.052484000000000,0.051582000000000,0.051178000000000,0.051380000000000,0.051804000000000,0.052641000000000,0.055090000000000,0.064136000000000,0.086019000000000,0.133745000000000,0.198581000000000,0.251102000000000,0.278717000000000,0.295486000000000,0.306533000000000,0.315562000000000,0.321717000000000,0.325528000000000,0.329399000000000,0.328142000000000,0.328442000000000
VOC 2014,PPG1052-1,GINGER CREAM,239,223,213,89.85722923,4.03284159,5.90685759,0.390176000000000,0.605300000000000,0.674178000000000,0.685964000000000,0.687820000000000,0.691694000000000,0.695298000000000,0.699083000000000,0.702306000000000,0.704714000000000,0.708680000000000,0.712613000000000,0.720786000000000,0.728312000000000,0.734284000000000,0.743724000000000,0.758274000000000,0.780829000000000,0.803094000000000,0.819541000000000,0.826806000000000,0.829825000000000,0.832068000000000,0.836223000000000,0.841018000000000,0.845982000000000,0.848708000000000,0.848978000000000,0.847547000000000,0.845083000000000,0.833610000000000
VOC 2014,PPG1052-2,BRANDY ALEXANDER,243,226,218,91.01983083,4.82141206,4.92403573,0.397120000000000,0.628876000000000,0.709960000000000,0.723351000000000,0.725061000000000,0.728258000000000,0.731297000000000,0.734430000000000,0.737336000000000,0.739772000000000,0.741970000000000,0.741672000000000,0.744819000000000,0.758446000000000,0.767371000000000,0.756596000000000,0.746936000000000,0.780164000000000,0.831718000000000,0.859869000000000,0.867227000000000,0.869559000000000,0.871679000000000,0.876452000000000,0.882185000000000,0.888501000000000,0.890755000000000,0.890690000000000,0.888136000000000,0.884385000000000,0.873074000000000
VOC 2014,PPG1052-3,STRAWFLOWER,220,189,185,79.11686248,10.58391769,5.59907507,0.344361000000000,0.473958000000000,0.500179000000000,0.502143000000000,0.500533000000000,0.499869000000000,0.497825000000000,0.496885000000000,0.493896000000000,0.490758000000000,0.489629000000000,0.488288000000000,0.487657000000000,0.488207000000000,0.491950000000000,0.503317000000000,0.526901000000000,0.567880000000000,0.615054000000000,0.650170000000000,0.669118000000000,0.677991000000000,0.680227000000000,0.683092000000000,0.685017000000000,0.687788000000000,0.689749000000000,0.689878000000000,0.690549000000000,0.685585000000000,0.676442000000000
VOC 2014,PPG1052-4,FLORAL TAPESTRY,192,145,144,64.60845473,18.07302965,6.88972353,0.249221000000000,0.295378000000000,0.298414000000000,0.296852000000000,0.293389000000000,0.289597000000000,0.286250000000000,0.283130000000000,0.278257000000000,0.274587000000000,0.271051000000000,0.266856000000000,0.264374000000000,0.264323000000000,0.266866000000000,0.271376000000000,0.289542000000000,0.337341000000000,0.400683000000000,0.451194000000000,0.480652000000000,0.495976000000000,0.500056000000000,0.502466000000000,0.503635000000000,0.505658000000000,0.507280000000000,0.507737000000000,0.508543000000000,0.504036000000000,0.497935000000000
VOC 2014,PPG1052-5,HORIZON GLOW,170,113,112,53.57574354,22.43646730,9.07198536,0.167907000000000,0.181196000000000,0.181052000000000,0.177949000000000,0.175007000000000,0.171376000000000,0.167906000000000,0.165149000000000,0.161285000000000,0.158107000000000,0.155035000000000,0.152133000000000,0.150258000000000,0.150237000000000,0.151940000000000,0.155558000000000,0.171792000000000,0.212947000000000,0.272194000000000,0.323457000000000,0.354043000000000,0.370278000000000,0.375042000000000,0.377047000000000,0.377686000000000,0.379020000000000,0.380003000000000,0.380215000000000,0.381064000000000,0.378186000000000,0.374536000000000
VOC 2014,PPG1052-6,MESA RED,143,86,91,43.02729470,24.55629715,6.87199059,0.116200000000000,0.119675000000000,0.118593000000000,0.115453000000000,0.112213000000000,0.108053000000000,0.104019000000000,0.100172000000000,0.095609000000000,0.092819000000000,0.089507000000000,0.086391000000000,0.083722000000000,0.083487000000000,0.084280000000000,0.085266000000000,0.089450000000000,0.114099000000000,0.163498000000000,0.214167000000000,0.244321000000000,0.258423000000000,0.262000000000000,0.262766000000000,0.262508000000000,0.262768000000000,0.262430000000000,0.261276000000000,0.260127000000000,0.257493000000000,0.255396000000000
VOC 2014,PPG1052-7,RUBY LIPS,125,63,69,34.75043868,27.55731410,8.40071650,0.081993000000000,0.080327000000000,0.075908000000000,0.070338000000000,0.065536000000000,0.060948000000000,0.057292000000000,0.055043000000000,0.053002000000000,0.051653000000000,0.050678000000000,0.050065000000000,0.050515000000000,0.051380000000000,0.051854000000000,0.052913000000000,0.056167000000000,0.063703000000000,0.074988000000000,0.098708000000000,0.143023000000000,0.194628000000000,0.228243000000000,0.248360000000000,0.260525000000000,0.269017000000000,0.274483000000000,0.275978000000000,0.276422000000000,0.274832000000000,0.275589000000000
VOC 2014,PPG1053-1,COW'S MILK,241,237,227,93.70415506,0.30559197,4.50996864,0.401708000000000,0.654555000000000,0.756371000000000,0.778850000000000,0.786226000000000,0.792022000000000,0.798892000000000,0.803960000000000,0.809994000000000,0.813858000000000,0.818316000000000,0.823787000000000,0.832506000000000,0.841334000000000,0.847267000000000,0.849083000000000,0.850131000000000,0.855694000000000,0.863317000000000,0.866554000000000,0.868127000000000,0.868465000000000,0.869661000000000,0.873548000000000,0.878441000000000,0.883412000000000,0.885399000000000,0.885174000000000,0.882385000000000,0.878593000000000,0.867100000000000
VOC 2014,PPG1053-2,SHANGRI LA,235,212,208,86.71192815,7.60974650,3.87676910,0.383432000000000,0.588293000000000,0.650295000000000,0.656605000000000,0.655166000000000,0.654447000000000,0.653146000000000,0.652319000000000,0.649645000000000,0.647096000000000,0.646278000000000,0.643253000000000,0.641848000000000,0.642641000000000,0.646968000000000,0.653296000000000,0.667236000000000,0.703210000000000,0.745728000000000,0.776499000000000,0.792313000000000,0.798682000000000,0.802362000000000,0.807170000000000,0.812558000000000,0.817204000000000,0.819956000000000,0.820763000000000,0.820366000000000,0.817613000000000,0.808539000000000
VOC 2014,PPG1053-3,POWDERED PETALS,226,199,197,82.24655794,9.64464607,3.59861763,0.367403000000000,0.536329000000000,0.577531000000000,0.579873000000000,0.576527000000000,0.574100000000000,0.570530000000000,0.567967000000000,0.562997000000000,0.559210000000000,0.555757000000000,0.550625000000000,0.548919000000000,0.548944000000000,0.551138000000000,0.557454000000000,0.575118000000000,0.618736000000000,0.667735000000000,0.701176000000000,0.717773000000000,0.724638000000000,0.727011000000000,0.730593000000000,0.733766000000000,0.736703000000000,0.738952000000000,0.739465000000000,0.739762000000000,0.734001000000000,0.724745000000000
VOC 2014,PPG1053-4,RADIANT ROUGE,213,177,177,75.25797745,13.30960158,4.24556231,0.328961000000000,0.441374000000000,0.459172000000000,0.460201000000000,0.456241000000000,0.452083000000000,0.447652000000000,0.443457000000000,0.437304000000000,0.432303000000000,0.427742000000000,0.421591000000000,0.419295000000000,0.418965000000000,0.420637000000000,0.425112000000000,0.445408000000000,0.495400000000000,0.554683000000000,0.597015000000000,0.618487000000000,0.628722000000000,0.631203000000000,0.633823000000000,0.634904000000000,0.636783000000000,0.638295000000000,0.638411000000000,0.638833000000000,0.633286000000000,0.624357000000000
VOC 2014,PPG1053-5,BRANDY SNAPS,179,142,138,62.32645061,13.76448447,6.66690025,0.232358000000000,0.269725000000000,0.271642000000000,0.270160000000000,0.267395000000000,0.264753000000000,0.262533000000000,0.261559000000000,0.259339000000000,0.257668000000000,0.256155000000000,0.254881000000000,0.253563000000000,0.253774000000000,0.256920000000000,0.263272000000000,0.280735000000000,0.317378000000000,0.361617000000000,0.395791000000000,0.414248000000000,0.423010000000000,0.424370000000000,0.424777000000000,0.423917000000000,0.424169000000000,0.423751000000000,0.422478000000000,0.421400000000000,0.415789000000000,0.410229000000000
VOC 2014,PPG1053-6,CLAY RIDGE,147,106,102,48.85456922,16.15518089,8.32233207,0.133680000000000,0.141595000000000,0.142132000000000,0.141384000000000,0.140558000000000,0.139320000000000,0.137632000000000,0.136557000000000,0.134818000000000,0.133492000000000,0.132559000000000,0.131936000000000,0.131420000000000,0.132484000000000,0.135326000000000,0.139385000000000,0.149949000000000,0.177007000000000,0.215101000000000,0.246372000000000,0.264003000000000,0.271804000000000,0.273066000000000,0.272957000000000,0.271923000000000,0.271850000000000,0.271129000000000,0.269764000000000,0.268740000000000,0.265934000000000,0.263581000000000
VOC 2014,PPG1053-7,BURGUNDY WINE,105,64,62,31.93048245,17.70590287,8.78247168,0.051779000000000,0.051708000000000,0.051192000000000,0.050936000000000,0.050680000000000,0.050501000000000,0.050148000000000,0.049836000000000,0.049513000000000,0.049117000000000,0.049037000000000,0.049028000000000,0.049211000000000,0.049586000000000,0.050310000000000,0.051608000000000,0.054578000000000,0.059761000000000,0.073082000000000,0.096519000000000,0.121595000000000,0.138262000000000,0.144682000000000,0.148206000000000,0.150244000000000,0.152411000000000,0.154145000000000,0.155088000000000,0.156618000000000,0.157147000000000,0.158093000000000
VOC 2014,PPG1054-1,WINTER WEDDING,240,228,218,91.25650430,3.15153436,5.28479398,0.392564000000000,0.616611000000000,0.695365000000000,0.714427000000000,0.724607000000000,0.732498000000000,0.736989000000000,0.739977000000000,0.741531000000000,0.742740000000000,0.746627000000000,0.750943000000000,0.754750000000000,0.759442000000000,0.765540000000000,0.776623000000000,0.792854000000000,0.813999000000000,0.832596000000000,0.843047000000000,0.845768000000000,0.847094000000000,0.848426000000000,0.851910000000000,0.857761000000000,0.862321000000000,0.865255000000000,0.865290000000000,0.862751000000000,0.858619000000000,0.847111000000000
VOC 2014,PPG1054-2,SWEET TRUFFLE,239,219,214,88.99066675,6.40245873,4.40790248,0.391160000000000,0.610969000000000,0.683621000000000,0.693737000000000,0.692793000000000,0.693649000000000,0.693670000000000,0.694194000000000,0.693004000000000,0.691771000000000,0.691799000000000,0.690947000000000,0.691911000000000,0.693507000000000,0.696206000000000,0.706551000000000,0.726634000000000,0.759599000000000,0.792201000000000,0.816241000000000,0.829093000000000,0.834529000000000,0.838116000000000,0.843260000000000,0.849482000000000,0.854402000000000,0.857925000000000,0.859376000000000,0.859181000000000,0.856163000000000,0.845993000000000
VOC 2014,PPG1054-3,WHIRLIGIG,229,205,201,84.16343125,8.02213710,4.22685489,0.374891000000000,0.554981000000000,0.602148000000000,0.605380000000000,0.602703000000000,0.601291000000000,0.599332000000000,0.598552000000000,0.595880000000000,0.593127000000000,0.591576000000000,0.589833000000000,0.589806000000000,0.590365000000000,0.592589000000000,0.603000000000000,0.624852000000000,0.662151000000000,0.699265000000000,0.726115000000000,0.740779000000000,0.747250000000000,0.749779000000000,0.753070000000000,0.756348000000000,0.759436000000000,0.761752000000000,0.762281000000000,0.762456000000000,0.757862000000000,0.748579000000000
VOC 2014,PPG1054-4,TEA TIME,216,189,187,78.86543993,9.37391012,3.97903993,0.351504000000000,0.488922000000000,0.516870000000000,0.517442000000000,0.513760000000000,0.511248000000000,0.507519000000000,0.505294000000000,0.501604000000000,0.497857000000000,0.494838000000000,0.491894000000000,0.491577000000000,0.491526000000000,0.492906000000000,0.501576000000000,0.525864000000000,0.566641000000000,0.606169000000000,0.632924000000000,0.646891000000000,0.652984000000000,0.654226000000000,0.655463000000000,0.655772000000000,0.657161000000000,0.657738000000000,0.656916000000000,0.656306000000000,0.649836000000000,0.640649000000000
VOC 2014,PPG1054-5,TAWNY MUSHROOM,178,153,150,65.19749899,9.35420079,4.08469086,0.263649000000000,0.317183000000000,0.321319000000000,0.320489000000000,0.317229000000000,0.314267000000000,0.312007000000000,0.310974000000000,0.308149000000000,0.305943000000000,0.304219000000000,0.303075000000000,0.301990000000000,0.301992000000000,0.304232000000000,0.311398000000000,0.327550000000000,0.355354000000000,0.385652000000000,0.407413000000000,0.418495000000000,0.422737000000000,0.422778000000000,0.421782000000000,0.419990000000000,0.419355000000000,0.417905000000000,0.415663000000000,0.413352000000000,0.407604000000000,0.400317000000000
VOC 2014,PPG1054-6,OAKWOOD BROWN,141,112,110,50.06905975,11.24123051,5.33283528,0.155086000000000,0.166084000000000,0.166299000000000,0.164130000000000,0.162113000000000,0.160114000000000,0.158175000000000,0.157215000000000,0.155665000000000,0.154440000000000,0.153454000000000,0.152879000000000,0.152327000000000,0.152922000000000,0.154993000000000,0.159483000000000,0.170079000000000,0.191980000000000,0.218540000000000,0.238082000000000,0.247428000000000,0.250170000000000,0.250685000000000,0.249257000000000,0.247408000000000,0.246557000000000,0.244913000000000,0.242748000000000,0.240668000000000,0.237774000000000,0.234461000000000
